Date;23-9-2021;;;;;;;;;;
Type;MAJOR FLAG;STOCK TYPE;QUOTE INDICATOR;GEOGRAPHIC DESCR.;GEOG DESC OF LSTNG;CURRENCY;ISIN ISSUER CTRY;NAME;FULL NAME;COMPANY NAME;ISIN CODE
932752;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;VERN.TRANSATL.HYP. DEAD - DELIST.04/01/93;VEREENIGDE TRANSATLANTICO HYPOTHECAIRE DEAD - DELIST.04/01/93;VEREENIGDE TRANSATLANTICO HYPOTHECAIRE;NA
933001;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;VER.HANDEL.SCHEV.;VEREINIGTE HANDELSONDERNEMING SCHEVENINGEN;VEREINIGTE HANDELSONDERNEMING SCHEVENINGEN;NA
993403;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;VERKADE;VERKADE;VERKADE;NA
501375;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;N/A;VERSATEL DS 07 DEAD - DEAD;VERSATEL DS 07 DEAD - DEAD;VERSATEL DS 07;NA
923987;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;VERTO CERTS. DEAD - DELIST 28/01/00;VERTO CERTIFICATES DEAD - DELIST 28/01/00;VERTO;NL0000391258
998422;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;VHS ONROEREND DEAD - 23/08/05;VHS ONROEREND DEAD - 23/08/05;VHS ONROEREND NV;NL0000440899
276782;Y;EQ;S;UNITED STATES;NETHERLANDS;E;US;VIA NETWORKS (AMS);VIA NETWORKS (AMS);VIA NET WORKS INCORPORATED;US9259121070
505359;N;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;VIB 2%;VIB 2%;CORIO NV;NA
671638;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;VIBA DEAD - DELIST.12/05/98;VIBA DEAD - DELIST.12/05/98;VIBA;NL0000204162
944133;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;VIGILANTER HDG. DEAD - DELIST.08/07/94;VIGILANTER HOLDINGS DEAD - DELIST.08/07/94;VIGILANTER HOLDINGS;NA
933006;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;VIHAMIJ-BUTTING;VIHAMIJ-BUTTING;VIHAMIJ-BUTTING;NA
307075;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;VILENZO DEAD - 25/11/05;VILENZO DEAD - 25/11/05;VILENZO INTERNATIONAL NV;NL0000442309
273303;Y;EQ;S;FRANCE;NETHERLANDS;E;FR;VIVENDI (AMS) DEAD - SEE MOR 923139;VIVENDI (AMS) DEAD - SEE MOR 923139;VIVENDI SE;FR0000127771
916163;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;VNU DEAD - 11/07/06;VNU DEAD - 11/07/06;NIELSEN COMPANY BV;NL0000389872
866020;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;VNU CONV. DEAD;VNU CONVERSION DEAD;VNU CONVERSION;NA
26110X;N;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;VNU PREF 7% DEAD - 11/07/06;VNU PREF 7% DEAD - 11/07/06;NIELSEN COMPANY BV;NL0000389906
745085;N;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;VNU WTS.92;VNU WARRANTS 92;NIELSEN COMPANY BV;NA
745177;N;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;VOC WTS.A;VOC WARRANTS A;KONINKLIJKE VAN OMMEREN NV;NA
273316;Y;EQ;S;GERMANY;NETHERLANDS;E;DE;VODAFONE (AMS) DEAD - 24/02/00;VODAFONE (AMS) DEAD - 24/02/00;VODAFONE AG;DE0006560303
698782;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;VODAFONE LIBERTEL DEAD - DEAD 05/04/03;VODAFONE LIBERTEL DEAD - DEAD 05/04/03;VODAFONE LIBERTEL NV;NL0000371904
951859;N;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;VOLKER KON.ADRN;VOLKER KONINKLIJKE ADRN;VOLKER WESSELS STEVIN;NA
27052X;Y;EQ;S;NETHERLANDS;NETHERLANDS;E;NL;VOLKER WESSEL STEVIN DEAD - DEAD DUPLICATE;VOLKER WESSEL STEVIN DEAD - DEAD DUPLICATE;VOLKER WESSELS STEVIN;NL0000392926
27053H;N;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;VOLKER WESSEL STEVIN AGM;VOLKER WESSEL STEVIN AGM;VOLKER WESSELS STEVIN;NL0000392983
952355;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;VOLKER WESSELS STEVIN;VOLKER WESSELS STEVIN;VOLKER WESSELS STEVIN;NL0000392926
9068VE;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;VOLKERWESSELS DEAD - DELIST.15/04/20;VOLKERWESSELS DEAD - DELIST.15/04/20;VOLKERWESSELS WI;NL0012294466
309087;Y;EQ;S;GERMANY;NETHERLANDS;E;DE;VOLKSWAGEN (AMS) DEAD - 23/11/17;VOLKSWAGEN (AMS) DEAD - 23/11/17;VOLKSWAGEN AG;DE0007664005
671009;N;EQ;S;GERMANY;NETHERLANDS;E;DE;VOLKSWAGEN PREF. (AMS) DEAD - 25/10/01;VOLKSWAGEN PREFERENCE (AMS) DEAD - 25/10/01;VOLKSWAGEN AG;DE0007664039
741675;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;VREDESTEIN DEAD - DEAD 27/10/03;VREDESTEIN DEAD - DEAD 27/10/03;VREDESTEIN NV;NL0000394005
923540;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;NL;VRG-GROEP MERGER - SEE 929136;VRG-GROEP MERGER - SEE 929136;VRG-GROEP;NL0000393072
505360;N;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;VRG-GROEP 4%;VRG-GROEP 4%;VRG-GROEP;NA
938817;N;EQ;S;UNITED STATES;NETHERLANDS;FL;US;WARNER LAMBERT (AMS);WARNER LAMBERT (AMS);WARNER LAMBERT COMPANY;US9344881076
993331;N;EQ;P;UNITED STATES;NETHERLANDS;U$;N/A;WARNER LAMBERT (FL);WARNER LAMBERT (FL);WARNER LAMBERT COMPANY;NA
933008;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;WAVEREN GRAANHDL.;WAVEREN GRAANHANDEL;WAVEREN GRAANHANDEL;NA
41271K;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;WAVIN DEAD - 12/07/12;WAVIN DEAD - 12/07/12;WAVIN;NL0009412683
933010;Y;EQ;S;NETHERLANDS;NETHERLANDS;E;NL;WEGENER DEAD - 02/07/12;WEGENER DEAD - 02/07/12;KONINKLIJKE WEGENER NV;NL0000394567
307074;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;WELNA DEAD - DELIST 16/07/99;WELNA DEAD - DELIST 16/07/99;WELNA NV;NL0000441889
888415;N;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;WERELDHAVE PREF. DEAD - 17/08/07;WERELDHAVE PREFERENCE DEAD - 17/08/07;WERELDHAVE NV;NL0000440980
308977;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;WESSANEN DEAD - DELIST.01/11/19;WESSANEN DEAD - DELIST.01/11/19;WESSANEN NV;NL0000395317
308550;N;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;WESSANEN CERTS. (HFL 2) DUPL.- SEE 922867;WESSANEN CERTIFICATES (HFL 2) DUPLICATE - SEE 922867;WESSANEN NV;NA
922867;N;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;WESSANEN CERTS. MERGER SEE 308977;WESSANEN CERTIFICATES MERGER SEE 308977;WESSANEN NV;NA
505378;N;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;WESSANEN 2% CERT.;WESSANEN 2% CERTIFICATE;WESSANEN NV;NA
504341;N;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;WESSANEN 4% STK.CERT.;WESSANEN 4% STOCK CERTIFICATE;WESSANEN NV;NA
933011;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;WESSEM DEAD - DELIST 22/12/93;WESSEM DEAD - DELIST 22/12/93;WESSEM;NA
27090V;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;N/A;WESTER SUIKER VG DEAD - DEAD(DUPLICATE);WESTER SUIKER VG DEAD - DEAD(DUPLICATE);WESTER SUIKER VG;NA
932751;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;WESTL-UTR.HYP.;WESTL-UTRECHT HYPOTHECAIRE;WESTL-UTRECHT HYPOTHECAIRE;NA
741955;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;WEWELER DEAD - DELIST 03/08/01;WEWELER DEAD - DELIST 03/08/01;WEWELER NV;NL0000440949
898810;N;EQ;P;UNITED STATES;NETHERLANDS;E;NL;WHITMAN CERT. (AMS) DEAD - DEAD 28/02/02;WHITMAN CERTIFICATE (AMS) DEAD - DEAD 28/02/02;PEPSIAMERICAS INCORPORATED;NL0000464477
933015;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;WIJK & HERINGA;WIJK & HERINGA;WIJK & HERINGA;NA
933020;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;WIJKLIJN STOOMV.;WIJKLIJN STOOMVAART;WIJKLIJN STOOMVAART;NA
309674;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;WILHELMINA MIJ. DEAD - DELIST 16/04/03;WILHELMINA MAATSCHAPPIJ DEAD - DELIST 16/04/03;WILHELMINA MAATSCHAPPIJ;NL0000203461
998419;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;NL;WOLFF HANDELMIJ JOH DEAD - T/O BY 997679;WOLFF HANDELMIJ JOH DEAD - T/O BY 997679;WOLFF HANDELMIJ;NL0000441012
933016;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;WOLSPINNERIJ EDE;WOLSPINNERIJ EDE;WOLSPINNERIJ;NA
755910;N;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;WOLTERS KLUWER 4.5 PF. DEAD - 30/11/95;WOLTERS KLUWER 4.5 PREFERRED DEAD - 30/11/95;WOLTERS KLUWER NV;NA
993333;Y;EQ;P;UNITED STATES;NETHERLANDS;U$;NL;WOOLWORTH (AMS) DEAD - DELIST 14/05/99;WOOLWORTH (AMS) DEAD - DELIST 14/05/99;WOOLWORTH (AMS);NL0000479921
276957;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;WORLD ONLINE INT. DEAD - DELIST.12/01/01;WORLD ONLINE INTEREST DEAD - DELIST.12/01/01;WORLD ONLINE INTEREST;NL0000395937
933012;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;WS VASTGOED WESTERSUYKER DEAD - 28/06/05;WS VASTGOED WESTERSUYKER DEAD - 28/06/05;WS VASTGOED WESTERSUYKER;NL0000395689
299675;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;WS WESTERSUYK AGM DEAD - DELIST 22/12/04;WS WESTERSUYK AGM DEAD - DELIST 22/12/04;WS WESTERSUYK AGM NV;NL0000395788
933013;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;WYERS DEAD - DELIST.10/03/95;WYERS DEAD - DELIST.10/03/95;WYERS;NA
933014;N;EQ;P;NETHERLANDS;NETHERLANDS;FL;NL;WYERS CERTS.;WYERS CERTIFICATES;WYERS;NL0000396414
945372;N;EQ;P;UNITED STATES;NETHERLANDS;U$;NL;WYETH CERT (AMS) DEAD - DEAD 14/11/01;WYETH CERT (AMS) DEAD - DEAD 14/11/01;WYETH;NL0000451573
897915;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;XEIKON DEAD - 19/03/14;XEIKON DEAD - 19/03/14;XEIKON;NL0006007247
671010;Y;EQ;S;JAPAN;NETHERLANDS;Y;JP;YOKOGAWA ELECTRIC (AMS) DEAD - DEAD 01/01/01;YOKOGAWA ELECTRIC (AMS) DEAD - DEAD 01/01/01;YOKOGAWA ELECTRIC CORPORATION;JP3955000009
930115;Y;EQ;P;NETHERLANDS;NETHERLANDS;FL;N/A;ZEELAND STOOMV.;ZEELAND STOOMVAART;ZEELAND STOOMVAART;NA
86971F;Y;EQ;P;NETHERLANDS;NETHERLANDS;E;NL;ZIGGO DEAD - 22/12/14;ZIGGO DEAD - 22/12/14;ZIGGO;NL0006294290
308804;Y;EQ;S;UNITED STATES;NETHERLANDS;U$;NL;3M CO (AMS) DEAD - DEAD;3M CO (AMS) DEAD - DEAD;3M COMPANY;NL0000467678
53679N;Y;EQ;S;CHANNEL ISLANDS;NETHERLANDS;E;LU;3W POWER (AMS) DEAD - 19/12/11;3W POWER (AMS) DEAD - 19/12/11;3W POWER SA;LU1072910919
